3033,0.02
3150,0.02
3266,0.02
3381,0.02
3496,0.02
3612,0.02
3729,0.02
3845,0.02
3961,0.02
4076,0.02
4192,0.02
4308,0.02
4424,0.02
4540,0.02
4656,0.02
4772,0.02
4888,0.02
4995,0.02
5101,0.02
5207,0.02
5313,0.02
5426,0.07
5538,0.09
5651,0.1
5763,0.11
5876,0.12
5988,0.12
6101,0.12
6213,0.13
6326,0.13
6438,0.13
6551,0.13
6665,0.13
6778,0.13
6892,0.13
6998,0.13
7105,0.13
7211,0.13
7316,0.13
7427,0.09
7538,0.09
7650,0.08
7761,0.07
7872,0.06
7985,0.05
8096,0.05
8208,0.04
8321,0.04
8433,0.04
8546,0.04
8658,0.04
8772,0.04
8886,0.04
8999,0.04
9113,0.04
9220,0.04
9324,0.04
9430,0.04
9536,0.04
9648,0.01
9762,0.01
9875,0
9987,0
10099,0
10212,0
10324,0
10437,0
10549,0
10663,0
10777,0
10890,0
11004,0
11118,0
11233,0
11348,0
11463,0
11578,0
11693,0
11808,0
11923,0
12038,0
12153,0
12268,0
12384,0
12500,0
12617,0
12733,0
12849,0
12965,0
13080,0
13195,0
13308,0
13424,0
13540,0
13655,0
13772,0
13888,0
14003,0
14119,0
14235,0
14350,0
14467,0
14582,0
14697,0
14813,0
14928,0
15044,0
15160,0
15275,0
15390,0
15505,0
15622,0
15738,0
15854,0
15970,0
16087,0
16203,0
16319,0
16435,0
16551,0
16668,0
16784,0
16900,0
17017,0
17132,0
17249,0
17365,0
17481,0
17597,0
17714,0
17830,0
17946,0
18063,0
18179,0
18295,0
18411,0
18528,0
18644,0
18759,0
18875,0
18986,0
19101,0
19216,0
19331,0
19444,0
19559,0
19674,0
19789,0
19904,0
20019,0
20134,0
20249,0
20364,0
20479,0
20594,0
20710,0
20825,0
20941,0
21057,0
21152,0
21247,0
21342,0
21437,0
21532,0
21649,0
21765,0
21860,0
21955,0
22050,0
22145,0
22240,0
22355,0
22470,0
22584,0
22700,0
22815,0
22930,0
23045,0
23150,0
23255,0
23360,0
23465,0
23577,0.53
23692,0.49
23807,0.46
23922,0.44
24037,0.44
24152,0.44
24267,0.45
24382,0.48
24497,0.5
24612,0.52
24727,0.53
24842,0.54
24957,0.54
25072,0.54
25187,0.56
25301,0.58
25416,0.6
25530,0.08
25643,0.09
25757,0.09
25871,0.08
25984,0.06
26098,0.06
26213,0.06
26327,0.06
26441,0.04
26554,0.01
26670,0
26782,0
26896,0
27009,0
27124,0
27239,0
27354,0
27469,0
27584,0
27699,0
27816,0
27932,0
28048,0
28164,0
28281,0
28397,0
28513,0
28631,0
28748,0
28866,0
28982,0
29098,0
29216,0
29332,0
29448,0
